"","id","bacia","monit","data","epoca","class","rio","munic","od","dbo","cf","ph","ct","st","clod","cldbo","clcf","clst","clph","clct"
"8314","IG6","Iguaçu","IG6",2014-03-31,"Outono","2","Iguacu","Balsa Nova",3.37,4,50000,7.38,164000,187,"Inferior ao limite da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8315","IG7","Iguaçu","IG7",2014-03-31,"Outono","2","Iguacu","Porto Amazonas",6.04,NA,8000,7.49,28400,242,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8316","IG8","Iguaçu","IG8",2014-03-31,"Outono","2","Iguacu","São Mateus do Sul",4.02,NA,10000,6.94,35400,120,"Inferior ao limite da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8317","IG9","Iguaçu","IG9",2014-03-31,"Outono","2","Iguacu","União da Vitória",5.74,NA,10000,6.55,34800,90,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8318","AT1","Iguaçu","AT1",2014-03-31,"Outono","2","Atuba","Colombo",5.32,2,6666.66666666667,7.84,110333,52,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8319","AT2","Iguaçu","AT2",2014-03-31,"Outono","2","Atuba","Pinhais",3.86,10,74000,7.29,1106000,304,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8320","AT3","Iguaçu","AT3",2014-03-31,"Outono","2","Atuba","Curitiba",2.12,8,1e+05,7.61,18416000,190,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8321","AT4","Iguaçu","AT4",2014-03-31,"Outono","2","Atuba","Curitiba",2.02,84,2e+07,6.71,36000000,293,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8322","PA1","Iguaçu","PA1",2014-03-31,"Outono","2","Palmital","Colombo",5.4,NA,2733.33333333333,6.85,82400,125,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8323","PA2","Iguaçu","PA2",2014-03-31,"Outono","2","Palmital","Colombo",3.78,10,121000,7.63,657000,126,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8324","PA3","Iguaçu","PA3",2014-03-31,"Outono","2","Palmital","Pinhais",5.42,2,20000,7.51,369000,131,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8325","BL1","Iguaçu","BL1",2014-03-31,"Outono","2","Belem","Curitiba",2.34,16,31000,7.19,2053000,176,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8326","BL2","Iguaçu","BL2",2014-03-31,"Outono","2","Belem","Curitiba",0.34,36,4718000,7.35,18416000,348,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8327","BL3","Iguaçu","BL3",2014-03-31,"Outono","2","Belem","Curitiba",0.67,24,5446000,6.93,39726000,189,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8328","IG1","Iguaçu","IG1",2014-07-22,"Inverno","2","Irai","Piraquara",6.1,3,4000,8.48,28090,62,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8329","IG2E","Iguaçu","IG2E",2014-07-22,"Inverno","2",NA,NA,3.13,14,NA,7.89,NA,204,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8330","IG2D","Iguaçu","IG2D",2014-07-22,"Inverno","2",NA,NA,1.22,18,3100000,8.16,9222000,345,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8331","IG3","Iguaçu","IG3",2014-07-22,"Inverno","2","Iguacu","São José dos Pinhais",0.7,22,419800,8.57,629400,278,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8332","IG4","Iguaçu","IG4",2014-07-22,"Inverno","2","Iguacu","Araucária",0.26,48,148000,9.03,759000,256,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Alcalina","Superior ao limite da classe 2"
"8333","IG5","Iguaçu","IG5",2014-07-22,"Inverno","2","Iguacu","Araucária",0.39,68,2590000,8.13,4962000,368,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8334","IG6","Iguaçu","IG6",2014-07-22,"Inverno","2","Iguacu","Balsa Nova",0.8,6,168000,8.26,774600,126,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8335","IG7","Iguaçu","IG7",2014-07-22,"Inverno","2","Iguacu","Porto Amazonas",8.58,4,9000,8.06,35400,111,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8336","IG8","Iguaçu","IG8",2014-07-22,"Inverno","2","Iguacu","São Mateus do Sul",9.17,2,9000,7.41,28400,119,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8337","IG9","Iguaçu","IG9",2014-07-22,"Inverno","2","Iguacu","União da Vitória",7.63,2,8000,7.49,29000,138,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8338","AT1","Iguaçu","AT1",2014-07-22,"Inverno","2","Atuba","Colombo",NA,59,435200,NA,2419600,801,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2",NA,"Superior ao limite da classe 2"
"8339","AT2","Iguaçu","AT2",2014-07-22,"Inverno","2","Atuba","Pinhais",NA,48,148000,NA,999200,176,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8340","AT3","Iguaçu","AT3",2014-07-22,"Inverno","2","Atuba","Curitiba",NA,38,181800,NA,4839200,651,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2",NA,"Superior ao limite da classe 2"
"8341","AT4","Iguaçu","AT4",2014-07-22,"Inverno","2","Atuba","Curitiba",NA,76,2080000,NA,6400000,309,NA,"Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8342","PA1","Iguaçu","PA1",2014-07-22,"Inverno","2","Palmital","Colombo",NA,37,290900,NA,2419600,3587,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2",NA,"Superior ao limite da classe 2"
"8343","PA2","Iguaçu","PA2",2014-07-22,"Inverno","2","Palmital","Colombo",NA,45,626000,NA,4839200,3794,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2",NA,"Superior ao limite da classe 2"
"8344","PA3","Iguaçu","PA3",2014-07-22,"Inverno","2","Palmital","Pinhais",NA,35,402800,NA,4839200,329,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8345","BL1","Iguaçu","BL1",2014-07-22,"Inverno","2","Belem","Curitiba",NA,57,290000,NA,2406600,242,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8346","BL2","Iguaçu","BL2",2014-07-22,"Inverno","2","Belem","Curitiba",NA,49,1040000,NA,3120000,238,NA,"Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8347","BL3","Iguaçu","BL3",2014-07-22,"Inverno","2","Belem","Curitiba",NA,44,1936500,NA,12098000,241,NA,"Superior ao limite da classe 2","Limite Excedido","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8348","IG1","Iguaçu","IG1",2014-10-13,"Primavera","2","Irai","Piraquara",6,1,NA,7.4,NA,200,"Esperado da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8349","IG2E","Iguaçu","IG2E",2014-10-13,"Primavera","2",NA,NA,2.94,14,129100,7.05,NA,193,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"8350","IG2D","Iguaçu","IG2D",2014-10-13,"Primavera","2",NA,NA,2.8,32,NA,6.97,NA,278,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8351","IG8","Iguaçu","IG8",2015-11-30,"Primavera","2","Iguacu","São Mateus do Sul",4.3,1,NA,7.9,NA,97,"Inferior ao limite da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8352","IG3","Iguaçu","IG3",2014-10-13,"Primavera","2","Iguacu","São José dos Pinhais",0.6,88,NA,7.03,NA,243,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8353","IG4","Iguaçu","IG4",2014-10-13,"Primavera","2","Iguacu","Araucária",0.9,20,NA,7.07,NA,269,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8354","IG5","Iguaçu","IG5",2014-10-13,"Primavera","2","Iguacu","Araucária",0.2,16,171000,6.8,NA,258,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"8355","IG6","Iguaçu","IG6",2014-10-13,"Primavera","2","Iguacu","Balsa Nova",1.2,30,NA,6.98,NA,184,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8356","IG7","Iguaçu","IG7",2014-10-13,"Primavera","2","Iguacu","Porto Amazonas",7.3,30,200,7.4,9330,139,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8357","IG8","Iguaçu","IG8",2014-10-13,"Primavera","2","Iguacu","São Mateus do Sul",5,23,NA,6.6,3180,76,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro","Esperado da classe 2"
"8358","IG9","Iguaçu","IG9",2014-10-13,"Primavera","2","Iguacu","União da Vitória",6.2,1,1220,6.72,9900,63,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8359","PA1","Iguaçu","PA1",2014-10-13,"Primavera","2","Palmital","Colombo",NA,1,750,NA,19180,118,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2",NA,"Superior ao limite da classe 2"
"8360","PA2","Iguaçu","PA2",2014-10-13,"Primavera","2","Palmital","Colombo",NA,11,42000,NA,NA,101,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,NA
"8361","PA3","Iguaçu","PA3",2014-10-13,"Primavera","2","Palmital","Pinhais",NA,12,76700,NA,NA,107,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,NA
"8362","AT1","Iguaçu","AT1",2014-10-13,"Primavera","2","Atuba","Colombo",6.8,2,3790,NA,NA,181,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,NA
"8363","AT2","Iguaçu","AT2",2014-10-13,"Primavera","2","Atuba","Pinhais",3.4,11,222400,NA,NA,185,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,NA
"8364","AT3","Iguaçu","AT3",2014-10-13,"Primavera","2","Atuba","Curitiba",NA,13,69700,NA,NA,182,NA,"Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2",NA,NA
"8365","BL2","Iguaçu","BL2",2014-10-13,"Primavera","2","Belem","Curitiba",0.48,90,NA,6.91,NA,258,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8366","BL3","Iguaçu","BL3",2014-10-13,"Primavera","2","Belem","Curitiba",0.43,75,NA,6.74,NA,292,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8367","BA1","Iguaçu","BA1",2014-10-13,"Primavera","2","Barigui","Curitiba",7.5,NA,2050,7.7,72750,252,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8368","BA2","Iguaçu","BA2",2014-10-13,"Primavera","2","Barigui","Curitiba",4.8,7,6200,7.44,254800,224,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8369","BA3","Iguaçu","BA3",2014-10-13,"Primavera","2","Barigui","Araucária",2.5,23,40600,7.36,NA,297,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"8370","IG1","Iguaçu","IG1",2015-03-02,"Verão","2","Irai","Piraquara",3.93,6,NA,5.47,198660,71,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Ácida","Superior ao limite da classe 2"
"8371","IG2E","Iguaçu","IG2E",2015-03-02,"Verão","2",NA,NA,5.19,10,20000,6.91,262000,153,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8372","IG2D","Iguaçu","IG2D",2015-03-02,"Verão","2",NA,NA,3.55,20,839000,6.96,24196000,159,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8373","IG3","Iguaçu","IG3",2015-03-02,"Verão","2","Iguacu","São José dos Pinhais",3.54,12,97000,6.86,4245000,122,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8374","IG4","Iguaçu","IG4",2015-03-02,"Verão","2","Iguacu","Araucária",2.06,6,30000,6.77,959000,126,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8375","IG5","Iguaçu","IG5",2015-03-02,"Verão","2","Iguacu","Araucária",2.15,5,NA,6.82,292000,113,"Inferior ao limite da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8376","IG6","Iguaçu","IG6",2015-03-02,"Verão","2","Iguacu","Balsa Nova",2.55,5,NA,6.9,64400,143,"Inferior ao limite da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8377","IG7","Iguaçu","IG7",2015-03-02,"Verão","2","Iguacu","Porto Amazonas",7.21,NA,630,7.22,155310,135,"Esperado da classe 2",NA,"Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8378","IG8","Iguaçu","IG8",2015-03-02,"Verão","2","Iguacu","São Mateus do Sul",3.44,4,200,6.96,17930,126,"Inferior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8379","IG9","Iguaçu","IG9",2015-03-02,"Verão","2","Iguacu","União da Vitória",5.61,NA,100,7.17,10540,187,"Esperado da classe 2",NA,"Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8380","PA1","Iguaçu","PA1",2015-03-02,"Verão","2","Palmital","Colombo",7.48,NA,2110,7.56,241960,102,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8381","PA2","Iguaçu","PA2",2015-03-02,"Verão","2","Palmital","Colombo",6.64,NA,37400,7.4,3972600,121,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8382","PA3","Iguaçu","PA3",2015-03-02,"Verão","2","Palmital","Pinhais",6.51,NA,22000,6.85,3465800,130,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8383","AT1","Iguaçu","AT1",2015-03-02,"Verão","2","Atuba","Colombo",7.36,NA,12340,7.43,241960,183,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8384","AT2","Iguaçu","AT2",2015-03-02,"Verão","2","Atuba","Pinhais",6.27,5,79000,7.22,3972600,151,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8385","AT3","Iguaçu","AT3",2015-03-02,"Verão","2","Atuba","Curitiba",5.31,8,59600,5.06,3972600,160,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Ácida","Superior ao limite da classe 2"
"8386","AT4","Iguaçu","AT4",2015-03-02,"Verão","2","Atuba","Curitiba",3.83,25,754000,7.09,11119000,199,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8387","BL1","Iguaçu","BL1",2015-03-02,"Verão","2","Belem","Curitiba",5.9,NA,78250,7.5,1209800,187,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8388","BL2","Iguaçu","BL2",2015-03-02,"Verão","2","Belem","Curitiba",1.95,NA,3106000,7.21,39726000,185,"Inferior ao limite da classe 2",NA,"Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8389","BL3","Iguaçu","BL3",2015-03-02,"Verão","2","Belem","Curitiba",5.33,18,296000,7.16,5848000,186,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8390","BA1","Iguaçu","BA1",2015-03-02,"Verão","2","Barigui","Curitiba",7.61,NA,29050,7.72,1209800,192,"Esperado da classe 2",NA,"Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8391","BA2","Iguaçu","BA2",2015-03-02,"Verão","2","Barigui","Curitiba",6.1,7,24200,7.37,944200,210,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8392","BA3","Iguaçu","BA3",2015-03-02,"Verão","2","Barigui","Araucária",2.51,14,464000,7.22,9804000,247,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8393","IG1","Iguaçu","IG1",2015-06-01,"Outono","2","Irai","Piraquara",6.96,9,410,7.6,18600,127,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8394","IG2E","Iguaçu","IG2E",2015-06-01,"Outono","2",NA,NA,5.54,5.37,86000,7.22,530000,205,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8395","IG2D","Iguaçu","IG2D",2015-06-01,"Outono","2",NA,NA,5.36,17.29,262000,7.2,1236000,288,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8396","IG3","Iguaçu","IG3",2015-06-01,"Outono","2","Iguacu","São José dos Pinhais",5.38,10.57,10000,7.23,379000,180,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8397","IG4","Iguaçu","IG4",2015-06-01,"Outono","2","Iguacu","Araucária",5.15,12.46,10000,6.58,241000,241,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8398","IG5","Iguaçu","IG5",2015-06-01,"Outono","2","Iguacu","Araucária",5.38,6.4,10000,6.43,175000,233,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8399","IG6","Iguaçu","IG6",2015-06-01,"Outono","2","Iguacu","Balsa Nova",5.5,4.35,1000,6.58,18900,199,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8400","IG9","Iguaçu","IG9",2015-11-30,"Primavera","2","Iguacu","União da Vitória",5.5,NA,NA,6.02,NA,77,"Esperado da classe 2",NA,NA,"Esperado da classe 2","Neutro",NA
"8401","IG7","Iguaçu","IG7",2015-06-01,"Outono","2","Iguacu","Porto Amazonas",8.2,4.83,750,6.74,30760,202,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8402","IG8","Iguaçu","IG8",2015-06-01,"Outono","2","Iguacu","São Mateus do Sul",6.85,3.1,410,6.36,14010,229,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8403","IG9","Iguaçu","IG9",2015-06-01,"Outono","2","Iguacu","União da Vitória",7.63,4.44,750,6.04,13540,217,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8404","PA1","Iguaçu","PA1",2015-06-01,"Outono","2","Palmital","Colombo",8.71,1,520,7.59,12500,183,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8405","PA2","Iguaçu","PA2",2015-06-01,"Outono","2","Palmital","Colombo",7.11,2.29,78600,7.13,402800,221,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8406","PA3","Iguaçu","PA3",2015-06-01,"Outono","2","Palmital","Pinhais",6.96,5.51,17200,7.12,372000,232,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8407","AT1","Iguaçu","AT1",2015-06-01,"Outono","2","Atuba","Colombo",8.46,3.8,5700,7.58,50350,264,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8408","AT2","Iguaçu","AT2",2015-06-01,"Outono","2","Atuba","Pinhais",6.71,4.11,86400,7.32,522600,257,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8409","AT3","Iguaçu","AT3",2015-06-01,"Outono","2","Atuba","Curitiba",5.86,5.61,55000,7.17,357800,233,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8410","AT4","Iguaçu","AT4",2015-06-01,"Outono","2","Atuba","Curitiba",5,12.81,471000,7.08,1860000,305,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8411","BL1","Iguaçu","BL1",2015-06-01,"Outono","2","Belem","Curitiba",7.85,5,13600,7.49,96750,167,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8412","BL2","Iguaçu","BL2",2015-06-01,"Outono","2","Belem","Curitiba",2.92,13.41,NA,7.82,NA,225,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8413","BL3","Iguaçu","BL3",2015-06-01,"Outono","2","Belem","Curitiba",2.76,1.43,3454000,7.24,24066000,219,"Inferior ao limite da classe 2","Esperado da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8414","BA1","Iguaçu","BA1",2015-06-01,"Outono","2","Barigui","Curitiba",8.76,1,31800,7.49,218700,255,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8415","BA2","Iguaçu","BA2",2015-06-01,"Outono","2","Barigui","Curitiba",7.32,3.09,8200,7.44,102400,294,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8416","BA3","Iguaçu","BA3",2015-06-01,"Outono","2","Barigui","Araucária",4.73,6.99,20000,6.54,520000,202,"Inferior ao limite da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"8417","IG1","Iguaçu","IG1",2015-11-30,"Primavera","2","Irai","Piraquara",5.53,NA,NA,7.49,NA,121,"Esperado da classe 2",NA,NA,"Esperado da classe 2","Neutro",NA
"8418","IG2E","Iguaçu","IG2E",2015-11-30,"Primavera","2",NA,NA,7.56,14,NA,7.67,NA,191,"Esperado da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8419","IG2D","Iguaçu","IG2D",2015-11-30,"Primavera","2",NA,NA,4.9,39,NA,7.54,NA,225,"Inferior ao limite da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8420","IG3","Iguaçu","IG3",2015-11-30,"Primavera","2","Iguacu","São José dos Pinhais",4.21,NA,NA,7.46,NA,127,"Inferior ao limite da classe 2",NA,NA,"Esperado da classe 2","Neutro",NA
"8421","IG4","Iguaçu","IG4",2015-11-30,"Primavera","2","Iguacu","Araucária",NA,22,NA,7.33,NA,133,NA,"Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8422","IG5","Iguaçu","IG5",2015-11-30,"Primavera","2","Iguacu","Araucária",0.28,4,NA,7.29,NA,129,"Inferior ao limite da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8423","IG6","Iguaçu","IG6",2015-11-30,"Primavera","2","Iguacu","Balsa Nova",1.21,3,NA,7.14,NA,112,"Inferior ao limite da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8424","IG7","Iguaçu","IG7",2015-11-30,"Primavera","2","Iguacu","Porto Amazonas",7.57,6,NA,7.09,NA,123,"Esperado da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8425","PA1","Iguaçu","PA1",2015-11-30,"Primavera","2","Palmital","Colombo",8.29,4,NA,8.08,NA,160,"Esperado da classe 2","Esperado da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8426","PA2","Iguaçu","PA2",2015-11-30,"Primavera","2","Palmital","Colombo",9.14,7,NA,7.71,NA,129,"Esperado da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
"8427","PA3","Iguaçu","PA3",2015-11-30,"Primavera","2","Palmital","Pinhais",8.1,17,NA,7.57,NA,255,"Esperado da classe 2","Superior ao limite da classe 2",NA,"Esperado da classe 2","Neutro",NA
